artist,status,performer_id,performer_name,performer_url,note
Skrillex,followed,2204464,Skrillex,https://goout.net/en/skrillex/pzodcqf/,
Skrillex,followed,2204464,Skrillex,https://goout.net/en/skrillex/pzodcqf/,
Skrillex,followed,2204464,Skrillex,https://goout.net/en/skrillex/pzodcqf/,
Skrillex,followed,2204464,Skrillex,https://goout.net/en/skrillex/pzodcqf/,
Skrillex,followed,2204464,Skrillex,https://goout.net/en/skrillex/pzodcqf/,
Skrillex,followed,2204464,Skrillex,https://goout.net/en/skrillex/pzodcqf/,
Skrillex,followed,2204464,Skrillex,https://goout.net/en/skrillex/pzodcqf/,
Skrillex,followed,2204464,Skrillex,https://goout.net/en/skrillex/pzodcqf/,
Sky Ferreira,followed,29034,Sky Ferreira,https://goout.net/en/sky-ferreira/pzjlvb/,
Slaughter Beach,not_found,,,,
Slayyyter,not_found,,,,
Sleigh Bells,followed,2215256,Sleigh Bells,https://goout.net/en/sleigh-bells/pzgktqf/,
Slim,followed,2271088,Fatboy Slim,https://goout.net/en/fatboy-slim/pznsiuf/,
SlimeGetEm,not_found,,,,
Slow Joy,not_found,,,,
Slow Mass,not_found,,,,
Slowdive,followed,2219716,Slowdive,https://goout.net/en/slowdive/pzqnbrf/,
Slut Intent,not_found,,,,
Smerz,followed,2303072,Smerz,https://goout.net/en/smerz/pzwwjwf/,
Smidley,not_found,,,,
Snail Mail,followed,2318235,Snail Mail,https://goout.net/en/snail-mail/pzkejxf/,
Snow Patrol,followed,2353189,Snow Patrol,https://goout.net/en/snow-patrol/pzocpag/,
Snuggle,not_found,,,,
Snõõper,followed,2559534,Snõõper,https://goout.net/en/snooper/pzjgung/,
Soccer Mommy,followed,2362672,Soccer Mommy,https://goout.net/en/soccer-mommy/pzwgfbg/,
Social Distortion,followed,2408370,Social Distortion,https://goout.net/en/social-distortion/pzujdeg/,
Sofia Kourtesis,followed,2395919,Sofia Kourtesis,https://goout.net/en/sofia-kourtesis/pztlidg/,
Sofia Kourtesis & Daphni,not_found,,,,
Solange,followed,28636,Solange,https://goout.net/en/solange/pzluub/,
Somerset Thrower,not_found,,,,
Something Corporate,not_found,,,,
Somos,followed,2481416,Péter Somos,https://goout.net/en/peter-somos/pzqguig/,
Sonnyjim,not_found,,,,
Sophia Kennedy,followed,2359561,Sophia Kennedy,https://goout.net/en/sophia-kennedy/pzlhabg/,
Sophie Hutchings,followed,2268442,Sophie Hutchings,https://goout.net/en/sophie-hutchings/pzrmeuf/,
Sore Eyelids,not_found,,,,
Sorority Noise,not_found,,,,
Southpaw,not_found,,,,
Souvenirs,not_found,,,,
SpaceCoupe & RichGains,not_found,,,,
Spacemen 3,not_found,,,,
Spanish Love Songs,followed,2300883,Spanish Love Songs,https://goout.net/en/spanish-love-songs/pzikgwf/,
Sparklehorse,not_found,,,,
Sparta,followed,2329010,The Spartanics,https://goout.net/en/the-spartanics/pzkkbyf/,
Special Explosion,not_found,,,,
Speed,followed,2581578,Speed,https://goout.net/en/speed/pzdnfpg/,
Spiral XP,not_found,,,,
Spiritual Cramp,followed,2587257,Spiritual Cramp,https://goout.net/en/spiritual-cramp/pzhpopg/,
Spiritualized,followed,2523687,Spiritualized,https://goout.net/en/spiritualized/pzmwmlg/,
Spite House,not_found,,,,
Split Chain,followed,2571998,Split Chain,https://goout.net/en/split-chain/pzxepog/,
Spoon,followed,14646,The Silver Spoons,https://goout.net/en/the-silver-spoons/pzvkx/,
Ssunday,not_found,,,,
St. Vincent,followed,2230201,St. Vincent,https://goout.net/en/st-vincent/pzbisrf/,
Star 99,not_found,,,,
Star Moles,not_found,,,,
Starcleaner Reunion,not_found,,,,
Stars,followed,15050,Stars,https://goout.net/en/stars/pzacy/,
Stars Hollow,not_found,,,,
State Faults,followed,2384467,State Faults,https://goout.net/en/state-faults/pzrdpcg/,
Stateless,followed,2460242,Stateless,https://goout.net/en/stateless/pzrjlhg/,
Stay Inside,followed,2442052,Stay Inside,https://goout.net/en/stay-inside/pzchhgg/,
Steaming Satellites,followed,2425986,Steaming Satellites,https://goout.net/en/steaming-satellites/pzlogfg/,
Steve Gunn,followed,2234150,Steve Gunn,https://goout.net/en/steve-gunn/pzaqyrf/,
Steve Lacy,followed,2415241,Steve Lacy,https://goout.net/en/steve-lacy/pzqjoeg/,
Steve Tibbetts,not_found,,,,
Stevie Appleby,not_found,,,,
Stiffy & Rojuu,not_found,,,,
Stormzy,followed,2398808,Stormzy,https://goout.net/en/stormzy/pzicndg/,
Story of the Year,not_found,,,,
Strandz & Rimon,not_found,,,,
Straylight Run,not_found,,,,
Stuttgart Chamber Orchestra & Dennis Russell Davies,not_found,,,,
Sudan Archives,followed,2360341,Sudan Archives,https://goout.net/en/sudan-archives/pzqnbbg/,
Sufjan Stevens,followed,2482305,Sufjan Stevens,https://goout.net/en/sufjan-stevens/pzfrvig/,
Summer Fades Away,not_found,,,,
Summer Walker,not_found,,,,
Summerbruise,not_found,,,,
Sunday Cruise,not_found,,,,
Sunglaciers,not_found,,,,
Sunny Day Real Estate,not_found,,,,
Sunset Rubdown,not_found,,,,
Super American,not_found,,,,
Superviolet,not_found,,,,
Surfbort,followed,2371060,Surfbort,https://goout.net/en/surfbort/pzkrsbg/,
Surgeons Girl,not_found,,,,
Suzie True,not_found,,,,
Sweet Pill,not_found,,,,
Swimming,followed,2581229,Swimming Paul,https://goout.net/en/swimming-paul/pzeyepg/,
Swordfish,followed,5178,Swordfishtrombones,https://goout.net/en/swordfishtrombones/pzdhi/,
Sydney Rose,not_found,,,,
Synkro,followed,2200870,Synkro,https://goout.net/en/synkro/pzujvpf/,
Synkro & Arovane,not_found,,,,
Synkro & Marenn Sukie,not_found,,,,
Sō Percussion,not_found,,,,
TATYANA,not_found,,,,
THE BOBBY LEES,not_found,,,,
THE NONE,not_found,,,,
TR Gobrazy,not_found,,,,
TRSH,not_found,,,,
TV on the Radio,not_found,,,,
Tainy,not_found,,,,
Taking Back Sunday,followed,2199014,Taking Back Sunday,https://goout.net/en/taking-back-sunday/pzokspf/,
Taking Meds,not_found,,,,
Tame Impala,followed,28872,Tame Impala,https://goout.net/en/tame-impala/pzwevb/,
Tangled Hair,not_found,,,,
Tanna Leone,not_found,,,,
Tanzos,not_found,,,,
Tape Trash,not_found,,,,
Tapes 'n Tapes,not_found,,,,
Tapir!,followed,2364957,Tapirus,https://goout.net/en/tapirus/pzhxibg/,
Taskent,followed,2545846,Taskent,https://goout.net/en/taskent/pzvixmg/,
Tata Bojs,followed,3707,Tata Bojs,https://goout.net/en/tata-bojs/pzhxf/,
Tate McRae,followed,2434083,Tate McRae,https://goout.net/en/tate-mcrae/pzintfg/,
Tawny Peaks,not_found,,,,
Taylor Swift,followed,2418664,Taylor Swift,https://goout.net/en/taylor-swift/pzovteg/,
Taylr,not_found,,,,
TeeZandos,not_found,,,,
Teen Jesus and the Jean Teasers,followed,2541933,Teen Jesus and the Jean Teasers,https://goout.net/en/teen-jesus-and-the-jean-teasers/pzicrmg/,
Teenage Bottlerocket,followed,2252153,Teenage Bottlerocket,https://goout.net/en/teenage-bottlerocket/pzdldtf/,
Teenage Halloween,not_found,,,,
Teenage Wrist,followed,2538331,Teenage Wrist,https://goout.net/en/teenage-wrist/pzgilmg/,
Teenage Wrist & Fear Before the March of Flames,not_found,,,,
Teenage Wrist & Heavenward,not_found,,,,
Teenage Wrist & Sister Void,not_found,,,,
Teenage Wrist & Softcult,not_found,,,,
Teethe,not_found,,,,
Tegan and Sara,followed,27150,Tegan And Sara,https://goout.net/en/tegan-and-sara/pzalsb/,
Teller Bank$,not_found,,,,
Teller Bank$ & Wino Willy,not_found,,,,
Tennis,followed,2191153,Tennis,https://goout.net/en/tennis/pzdvfpf/,
Texas Is The Reason,not_found,,,,
Tezzus,not_found,,,,
Thanya Iyer,followed,2594768,Thanya Iyer,https://goout.net/en/thanya-iyer/pzspbqg/,
The 1975,followed,52701,The 1975,https://goout.net/en/the-1975/pzbijd/,
The Academy Is...,not_found,,,,
The Airborne Toxic Event,not_found,,,,
The Anniversary,not_found,,,,
The Antlers,followed,2212989,The Antlers,https://goout.net/en/the-antlers/pzotpqf/,
The Appleseed Cast,not_found,,,,
The Armed,followed,2477610,The Armed,https://goout.net/en/the-armed/pzkeoig/,
The Arrival Note,not_found,,,,
The Atavists,followed,2227423,The Atavists,https://goout.net/en/the-atavists/pzxvnrf/,
The Avalanches,not_found,,,,
The Beatles,followed,2370873,The Beatles Revival,https://goout.net/en/the-beatles-revival/pzxjsbg/,
The Beatles & Billy Preston,not_found,,,,
The Best of the Worst,not_found,,,,
The Beths,followed,2334331,The Beths,https://goout.net/en/the-beths/pzgxjyf/,
The Big Pink,followed,1264705,The Big Pink,https://goout.net/en/the-big-pink/pzfnxfd/,
The Black Heart Procession,followed,2265390,The Black Heart Procession,https://goout.net/en/the-black-heart-procession/pzppytf/,
The Blaze,followed,2340339,The Blaze,https://goout.net/en/the-blaze/pzontyf/,
The Boojums,not_found,,,,
The Bronx & Killed By Deaf,not_found,,,,
The Casket Lottery,not_found,,,,
The Casper Fight Scene,not_found,,,,
The Chemical Brothers,followed,2248713,The Chemical Brothers,https://goout.net/en/the-chemical-brothers/pznxwsf/,
The Cinematic Orchestra,followed,4806,The Cinematic Orchestra,https://goout.net/en/the-cinematic-orchestra/pzgrh/,
The Crying Nudes,not_found,,,,
The Cure,followed,2241308,The Cure,https://goout.net/en/the-cure/pziclsf/,
The Dangerous Summer,not_found,,,,
The Dears,followed,2442713,The Dears,https://goout.net/en/the-dears/pzniigg/,
The Decemberists,followed,2320960,The Decemberists,https://goout.net/en/the-decemberists/pzknnxf/,
The Deep,followed,2304775,Jules Ahoi,https://goout.net/en/jules-ahoi/pzaqmwf/,
The Dirty Nil,followed,2366809,The Dirty Nil,https://goout.net/en/the-dirty-nil/pzjwlbg/,
The Districts,followed,2449803,The Districts,https://goout.net/en/the-districts/pzdrtgg/,
The Dodos,followed,37257,The Dodos,https://goout.net/en/the-dodos/pzhpjc/,
The Drums,followed,27622,The Drums,https://goout.net/en/the-drums/pzwetb/,
The Drums & Rico Nasty,not_found,,,,
The Early November,not_found,,,,
The Era Footwork Crew,not_found,,,,
The Fake Friends,not_found,,,,
The Fashion,not_found,,,,
The Flaming Lips,followed,16564,The Flaming Lips,https://goout.net/en/the-flaming-lips/pzombb/,
The Flatliners,followed,33198,The Flatliners,https://goout.net/en/the-flatliners/pzxcdc/,
The Frights,not_found,,,,
The Front Bottoms,not_found,,,,
The Funeral Portrait,not_found,,,,
The Gaslight Anthem,followed,28364,The Gaslight Anthem,https://goout.net/en/the-gaslight-anthem/pzojub/,
The Get Up Kids,followed,2372845,The Get Up Kids,https://goout.net/en/the-get-up-kids/pzunvbg/,
The Goalie's Anxiety at the Penalty Kick,not_found,,,,
The Green Child,not_found,,,,
The Hold Steady,not_found,,,,
The Horrors,followed,2285739,The Horrors,https://goout.net/en/the-horrors/pzoehvf/,
The Hotelier,followed,2243763,The Hotelier,https://goout.net/en/the-hotelier/pznapsf/,
The Innocence Mission,not_found,,,,
The Island of Misfit Toys,not_found,,,,
The Japanese House,followed,2264056,The Japanese House,https://goout.net/en/the-japanese-house/pzgmwtf/,
The Jazz June,not_found,,,,
The Jealous Sound,not_found,,,,
The John V. Variety Hour,not_found,,,,
The Juliana Theory,not_found,,,,
The Killers,followed,16189,The Killers,https://goout.net/en/the-killers/pzowab/,
The Killers,followed,16189,The Killers,https://goout.net/en/the-killers/pzowab/,
The Kooks,followed,16320,The Kooks,https://goout.net/en/the-kooks/pzucbb/,
The Kooks & Milky Chance,not_found,,,,
The Last Dinner Party,followed,2565727,The Last Dinner Party,https://goout.net/en/the-last-dinner-party/pzcefog/,
The Love Language,not_found,,,,
The Lowlies & Elijah Bisbee,not_found,,,,
The Mae Shi,not_found,,,,
The Mae-Shi,not_found,,,,
The Magic Numbers,not_found,,,,
The Mars Volta,not_found,,,,
The Marías,not_found,,,,
The Men,follow_failed,35194,The Men,https://goout.net/en/the-men/pzthgc/,
The Menzingers,followed,36012,The Menzingers,https://goout.net/en/the-menzingers/pzmphc/,
The Messthetics & James Brandon Lewis,not_found,,,,
The Mountain Goats,not_found,,,,
The Movielife,not_found,,,,
The Naked and Famous,followed,1264588,The Naked And Famous,https://goout.net/en/the-naked-and-famous/pznixfd/,
The National,followed,2205668,The National,https://goout.net/en/the-national/pzsbeqf/,
The New Basement Tapes,not_found,,,,
The New Eves,not_found,,,,
The New Pornographers,not_found,,,,
The Null Club,not_found,,,,
The OBGMs,not_found,,,,
The Ophelias,not_found,,,,
The Orchestra (For Now),not_found,,,,
The Order of The Precious Blood,not_found,,,,
The Pains of Being Pure At Heart,followed,12054,The Pains of Being Pure at Heart,https://goout.net/en/the-pains-of-being-pure-at-heart/pzeht/,
The Paper Chase,not_found,,,,
The Philip Glass Ensemble & Michael Riesman,not_found,,,,
The Philistines Jr.,not_found,,,,
The Pigeon Detectives,followed,2272519,The Pigeon Detectives,https://goout.net/en/the-pigeon-detectives/pztaluf/,
The Postal Service,followed,146581,The Postal Service,https://goout.net/en/the-postal-service/pzgnjj/,
The Presidents of the United States of America,not_found,,,,
The Promise Ring,not_found,,,,
The Radio Dept.,followed,2287530,The Radio Dept.,https://goout.net/en/the-radio-dept/pzfbkvf/,
The Range,not_found,,,,
The Red Jumpsuit Apparatus,not_found,,,,
The Reds,followed,11634,The Reds,https://goout.net/en/the-reds/pzjps/,
The Republic of Wolves,not_found,,,,
The Roots,followed,11286,The Roots,https://goout.net/en/the-roots/pzlbs/,
The Rural Alberta Advantage,not_found,,,,
The S.E.T.,not_found,,,,
The Smashing Pumpkins,followed,981510,The Smashing Pumpkins,https://goout.net/en/the-smashing-pumpkins/pzkkumc/,
The Smile,followed,2482019,The Smile,https://goout.net/en/the-smile/pztfvig/,
The Spinto Band,not_found,,,,
The Starting Line,not_found,,,,
The Story So Far,followed,2233763,The Story So Far,https://goout.net/en/the-story-so-far/pznayrf/,
The Strokes,followed,16246,The Strokes,https://goout.net/en/the-strokes/pzvyab/,
The Subways,followed,1058,The Subways,https://goout.net/en/the-subways/pzirb/,
The Tallest Man On Earth,followed,2245775,The Tallest Man on Earth,https://goout.net/en/the-tallest-man-on-earth/pzagssf/,
The Tallest Man On Earth & yMusic,not_found,,,,
The Ting Tings,followed,26940,The Ting Tings,https://goout.net/en/the-ting-tings/pzpcsb/,
The Twilight Sad,followed,7859,The Twilight Sad,https://goout.net/en/the-twilight-sad/pzjom/,
The Used,not_found,,,,
The Used & My Chemical Romance,not_found,,,,
The Velvet Teen,not_found,,,,
The Velvet Underground & Nico,not_found,,,,
The Walkmen,not_found,,,,
The War On Drugs,followed,2233349,The War on Drugs,https://goout.net/en/the-war-on-drugs/pzyixrf/,
The War on Drugs,followed,2233349,The War on Drugs,https://goout.net/en/the-war-on-drugs/pzyixrf/,
The Weather Station,not_found,,,,
The Weeknd,followed,2227529,The Weeknd,https://goout.net/en/the-weeknd/pzeborf/,
The Wombats,followed,2982,The Wombats,https://goout.net/en/the-wombats/pzhte/,
The Wonder Years,followed,2366647,The Wonder Years,https://goout.net/en/the-wonder-years/pzwplbg/,
The World Is A Beautiful Place & I Am No Longer Afraid To Die,followed,2211986,The World Is a Beautiful Place & I Am No Longer Afraid to Die,https://goout.net/en/the-world-is-a-beautiful-place-i-am-no-longer-afraid-to-die/pzleoqf/,
The World Is A Beautiful Place & I Am No Longer Afraid To Die & Church Tongue,not_found,,,,
The World Is A Beautiful Place & I Am No Longer Afraid To Die & Counterparts,not_found,,,,
The World Is A Beautiful Place & I Am No Longer Afraid To Die & END,not_found,,,,
The World Is A Beautiful Place & I Am No Longer Afraid To Die & Full of Hell,not_found,,,,
The World Is A Beautiful Place and I Am No Longer Afraid to Die,followed,2211986,The World Is a Beautiful Place & I Am No Longer Afraid to Die,https://goout.net/en/the-world-is-a-beautiful-place-i-am-no-longer-afraid-to-die/pzleoqf/,
The xx,followed,15468,The xx,https://goout.net/en/the-xx/pzssy/,
Thee Oh Sees,followed,2245716,Osees,https://goout.net/en/osees/pzqdssf/,
Theodora,followed,2498767,Theo,https://goout.net/en/theo/pzraxjg/,
Therapy Gun,not_found,,,,
These New Puritans,followed,2010690,These New Puritans,https://goout.net/en/these-new-puritans/pzpcrdf/,
They Are Gutting a Body of Water,followed,2595118,They Are Gutting a Body of Water,https://goout.net/en/they-are-gutting-a-body-of-water/pzsecqg/,
Thirdface,not_found,,,,
Thirteendegrees °,not_found,,,,
This House is Creaking,not_found,,,,
This Is Lorelei,not_found,,,,
This Is Lorelei & MJ Lenderman,not_found,,,,
Thom Yorke,followed,2395474,Thom Yorke,https://goout.net/en/thom-yorke/pzyshdg/,
Thomas Cohen,not_found,,,,
Thrice,followed,2407592,Thrice,https://goout.net/en/thrice/pzrdceg/,
Thunder Queens,not_found,,,,
Thundercat,followed,13236,Thundercat,https://goout.net/en/thundercat/pzlev/,
Thursday,followed,2243156,The Bottom Line,https://goout.net/en/the-bottom-line/pzgbosf/,
Thy Slaughter,not_found,,,,
TiaCorine,not_found,,,,
Tiger Really,not_found,,,,
Tigers Jaw,not_found,,,,
Tim Duzit,not_found,,,,
Tim Reaper & Kloke,not_found,,,,
Tinashe,followed,2285080,Tinashe,https://goout.net/en/tinashe/pzfdgvf/,
Tinashe & Absolutely,not_found,,,,
Tinashe & Buddy,not_found,,,,
Tinashe & Wax Motif,not_found,,,,
Tindersticks,followed,2241474,Tindersticks,https://goout.net/en/tindersticks/pzyilsf/,
Tiny Moving Parts,followed,2324696,Tiny Moving Parts,https://goout.net/en/tiny-moving-parts/pzvmtxf/,
Tion Wayne,followed,2488834,Tion Wayne,https://goout.net/en/tion-wayne/pzjdhjg/,
Tired Pony,not_found,,,,
Titanic,followed,1264285,Titanic,https://goout.net/en/titanic/pzkvwfd/,
Titanic,followed,1264285,Titanic,https://goout.net/en/titanic/pzkvwfd/,
Title Fight,followed,3261,Title Fight,https://goout.net/en/title-fight/pzlff/,
Tobias Jesso Jr.,not_found,,,,
Todos Mis Amigos Están Tristes,not_found,,,,
Tokischa & Nathy Peluso,not_found,,,,
Tokyo Police Club,followed,2440459,Tokyo Police Club,https://goout.net/en/tokyo-police-club/pzjsegg/,
Tom Misch & Carmody,not_found,,,,
Tom Odell,followed,56378,Tom Odell,https://goout.net/en/tom-odell/pzdfpd/,
Tom Rosenthal,followed,2365918,Tom Rosenthal,https://goout.net/en/tom-rosenthal/pzslkbg/,
Tom Waits,not_found,,,,
Tomibillsbigger,not_found,,,,
Tortoise,followed,2254954,Tortoise,https://goout.net/en/tortoise/pzexhtf/,
Totální nasazení,followed,705,Totální nasazení,https://goout.net/en/totalni-nasazeni/pzfdb/,
Touché Amoré,followed,15031,Touché Amoré,https://goout.net/en/touche-amore/pzgby/,
Tourist,followed,2378191,Tourist,https://goout.net/en/tourist/pzqcfcg/,
Tourist & Gold Panda,not_found,,,,
Tove Lo,followed,2225435,Tove Lo,https://goout.net/en/tove-lo/pzkrkrf/,
Toy Cars,not_found,,,,
Tracey,followed,2378825,AJ Tracey,https://goout.net/en/aj-tracey/pzadgcg/,
Trade Wind,followed,2250302,Trade Wind,https://goout.net/en/trade-wind/pzcmatf/,
Trash Boat,followed,2228606,Trash Boat,https://goout.net/en/trash-boat/pzgtprf/,
Travis,not_found,,,,
Travis Scott,followed,2288367,Travis Scott,https://goout.net/en/travis-scott/pzrjlvf/,
Travy,not_found,,,,
Traxman,followed,2376626,Traxman,https://goout.net/en/traxman/pzbpccg/,
Treanne,not_found,,,,
Trevor Powers,followed,2326749,Trevor Powers,https://goout.net/en/trevor-powers/pzytwxf/,
Trini Baby,not_found,,,,
Triples,followed,2483856,Tripleshot Jam,https://goout.net/en/tripleshot-jam/pzgeyig/,
Tshegue,followed,2311325,Tshegue,https://goout.net/en/tshegue/pzadxwf/,
Tunde,followed,2525318,Tünde Jakab,https://goout.net/en/tunde-jakab/pzsmplg/,
Turnover,followed,2425424,Turnover,https://goout.net/en/turnover/pzyqffg/,
Turnstile,followed,2227982,Turnstile,https://goout.net/en/turnstile/pzhtorf/,
Turnstile & Blood Orange,not_found,,,,
Twin S,followed,2294247,Twin Sons,https://goout.net/en/twin-sons/pzwtuvf/,
Twin S & Headie One,not_found,,,,
Twin Shadow,not_found,,,,
Twisted Teens,not_found,,,,
Two Door Cinema Club,followed,13133,Two Door Cinema Club,https://goout.net/en/two-door-cinema-club/pziav/,
Two Feet,followed,2314804,Two Feet,https://goout.net/en/two-feet/pzerdxf/,
Two Inch Astronaut,not_found,,,,
Two Shell,followed,2496783,Two Shell,https://goout.net/en/two-shell/pzivtjg/,
Two Shell & Sugababes,not_found,,,,
Ty Segall,followed,2386714,Ty Segall,https://goout.net/en/ty-segall/pzosscg/,
Ty Segall & Denée Segall,not_found,,,,
Tyler,followed,2240193,Twenty One Pilots,https://goout.net/en/twenty-one-pilots/pzshjsf/,
Tyler,followed,2240193,Twenty One Pilots,https://goout.net/en/twenty-one-pilots/pzshjsf/,
Typhoon,not_found,,,,
U.S. Girls,followed,2251765,U.S. Girls,https://goout.net/en/u-s-girls/pzpuctf/,
Ulrika Spacek,not_found,,,,
Ultimate Frisbee,not_found,,,,
Um Jennifer?,not_found,,,,
Underoath,followed,2304376,Underoath,https://goout.net/en/underoath/pzbamwf/,
Unknown Mortal Orchestra,followed,33436,Unknown Mortal Orchestra,https://goout.net/en/unknown-mortal-orchestra/pzlmdc/,
Unrecovery,not_found,,,,
Upchuck,not_found,,,,
Utena Kobayashi & Motion Graphics,not_found,,,,
V.V. Lightbody,not_found,,,,
VIAL,followed,2404653,Fredéric Viale,https://goout.net/en/frederic-viale/pzdlwdg/,
Vagabon,followed,2402236,Vagabon,https://goout.net/en/vagabon/pzlosdg/,
Vampire Weekend,followed,16496,Vampire Weekend,https://goout.net/en/vampire-weekend/pzvjbb/,
Vanessa Wagner,not_found,,,,
Veeze,not_found,,,,
Velar Prana,not_found,,,,
Vepřové komety,followed,4285,Vepřové komety,https://goout.net/en/veprove-komety/pzkvg/,
Verraco,followed,2400673,Verraco,https://goout.net/en/verraco/pzxbqdg/,
Verraco & Mc Yallah,not_found,,,,
Verses GT,not_found,,,,
Verzache,not_found,,,,
Vestard Shimkus,not_found,,,,
Viagra Boys,followed,2353698,Viagra Boys,https://goout.net/en/viagra-boys/pzxwpag/,
Vic Bang,followed,2531907,Vic Bang,https://goout.net/en/vic-bang/pzhbbmg/,
Victoria Monét,not_found,,,,
Violent Soho,followed,157408,Violent Soho,https://goout.net/en/violent-soho/pzivbk/,
Visible Cloaks,followed,2278676,Visible Cloaks,https://goout.net/en/visible-cloaks/pzbwuuf/,
Vitesse X,not_found,,,,
Vivien's Shadow,followed,6151,Vivien's Shadow,https://goout.net/en/vivien-s-shadow/pzbvj/,
Voice Actor & Squu,not_found,,,,
Vundabar,not_found,,,,
Víkingur Ólafsson,followed,2395758,Víkingur Ólafsson,https://goout.net/en/vikingur-olafsson/pzifidg/,
WHY?,followed,12042,WHY?,https://goout.net/en/why/pzrgt/,
WILLOW,followed,2480779,Willow,https://goout.net/en/willow/pzegtig/,
WNC WhopBezzy & 70th Street Carlos,not_found,,,,
WU LYF,not_found,,,,
Wand,followed,2273515,Wand,https://goout.net/en/wand/pzppmuf/,
Warpaint,followed,11089,Warpaint,https://goout.net/en/warpaint/pzosr/,
Washed Out,not_found,,,,
Wasted Youth Club,not_found,,,,
Wata Igarashi,followed,2310201,Wata Igarashi,https://goout.net/en/wata-igarashi/pzbivwf/,
Water From Your Eyes,not_found,,,,
Waterpistol,not_found,,,,
Wax Jaw,not_found,,,,
Waxahatchee,followed,2279362,Waxahatchee,https://goout.net/en/waxahatchee/pzmyvuf/,
We Are The Union,not_found,,,,
We Are the City,followed,2352100,We Are The City,https://goout.net/en/we-are-the-city/pzajnag/,
We Were Promised Jetpacks,followed,2324707,We Were Promised Jetpacks,https://goout.net/en/we-were-promised-jetpacks/pzhntxf/,
Weakened Friends,followed,2375994,Weakened Friends,https://goout.net/en/weakened-friends/pztobcg/,
Wednesday,followed,2596955,Wednesday,https://goout.net/en/wednesday/pzfdfqg/,
Weezer,followed,2418221,Weezer,https://goout.net/en/weezer/pzvdteg/,
Wendy Eisenberg,not_found,,,,
Wendy Sutter,not_found,,,,
Westside Gunn,not_found,,,,
Wet Leg,followed,2505439,Wet Leg,https://goout.net/en/wet-leg/pzorikg/,
Weyes Blood,followed,2378965,Weyes Blood,https://goout.net/en/weyes-blood/pzpigcg/,
What What What,not_found,,,,
White Poppy,followed,2206864,White Poppy,https://goout.net/en/white-poppy/pzoyfqf/,
White Reaper,followed,2430695,White Reaper,https://goout.net/en/white-reaper/pzucofg/,
Whitney,followed,2410864,Whitney,https://goout.net/en/whitney/pzojheg/,
Why Bonnie,not_found,,,,
Wilco,followed,2371962,Wilco,https://goout.net/en/wilco/pzmdubg/,
Wild Pink,followed,2312305,Wild Pink,https://goout.net/en/wild-pink/pzfrywf/,
Wild Pink & Julien Baker,not_found,,,,
Wild Sweet Orange,not_found,,,,
Wiley,followed,2229323,Wiley,https://goout.net/en/wiley/pzxwqrf/,
William Fitzsimmons,followed,2320038,William Fitzsimmons,https://goout.net/en/william-fitzsimmons/pznbmxf/,
Winona Fighter,not_found,,,,
Wintersleep,followed,2252046,Wintersleep,https://goout.net/en/wintersleep/pzvgdtf/,
Wisp,followed,2451145,Will O Wisp,https://goout.net/en/will-o-wisp/pzuuvgg/,
Wolf Alice,followed,2239404,Wolf Alice,https://goout.net/en/wolf-alice/pzebisf/,
Wolf Parade,followed,2304478,Wolf Parade,https://goout.net/en/wolf-parade/pzdemwf/,
Wolke 8,not_found,,,,
Work Wife,not_found,,,,
Worry Club,followed,2593451,Worry Club,https://goout.net/en/worry-club/pzbnypg/,
Worst Party Ever,not_found,,,,
Wretch 32 & Avelino,not_found,,,,
Wurld Series,not_found,,,,
Xang,not_found,,,,
Xenia Rubinos,followed,2219732,Xenia Rubinos,https://goout.net/en/xenia-rubinos/pzhobrf/,
Y La Bamba,not_found,,,,
YFG FATSO,not_found,,,,
YHWH Nailgun,followed,2591911,YHWH Nailgun,https://goout.net/en/yhwh-nailgun/pzlbwpg/,
YT,followed,2228979,YT,https://goout.net/en/yt/pzejqrf/,
Yaeji,followed,2280376,Yaeji,https://goout.net/en/yaeji/pzbpxuf/,
Yaeji & E Wata,not_found,,,,
Yard Act,follow_failed,2466826,Yard Act,https://goout.net/en/yard-act/pzbxvhg/,
Yasmin Williams,not_found,,,,
Yawning,followed,2248133,Yawning Man,https://goout.net/en/yawning-man/pziawsf/,
Yaya Bey,followed,2567363,Yaya Bey,https://goout.net/en/yaya-bey/pznthog/,
Yeah Yeah Yeahs,followed,16338,Yeah Yeah Yeahs,https://goout.net/en/yeah-yeah-yeahs/pzndbb/,
Yellowcard,followed,26936,Yellowcard,https://goout.net/en/yellowcard/pzlcsb/,
Yhapojj,not_found,,,,
Yo-Yo Ma,followed,981574,Yo–Yo Ma,https://goout.net/en/yo-yo-ma/pzymumc/,
Yon Loader,not_found,,,,
You Blew It!,not_found,,,,
Young Eman & Eline De Sainté Vherodia,not_found,,,,
Young Fathers,followed,59489,Young Fathers,https://goout.net/en/young-fathers/pzoeud/,
Young Jesus,not_found,,,,
Young Thug & Travis Scott,not_found,,,,
Young the Giant,followed,28646,Young The Giant,https://goout.net/en/young-the-giant/pzvuub/,
Your Arms Are My Cocoon,followed,2569358,Your Arms Are My Cocoon,https://goout.net/en/your-arms-are-my-cocoon/pziykog/,
Your Old Droog,not_found,,,,
Yours Are The Only Ears,not_found,,,,
Yours Truly,followed,2491549,Yours Truly,https://goout.net/en/yours-truly/pzylljg/,
Youth Lagoon,followed,30008,Youth Lagoon,https://goout.net/en/youth-lagoon/pziaxb/,
